x,y,z
194605.13,542868.48,26.9
194605.13,542778.48,26.19
194605.13,542688.48,26.75
194605.13,542598.48,29.97
194605.13,542508.48,37.32
194605.13,542418.48,47.81
194605.13,542328.48,58.01
194605.13,542238.48,64.47
194605.13,542148.48,64.14
194605.13,542058.48,57.54
194605.13,541968.48,50.56
194605.13,541878.48,47.49
194605.13,541788.48,46.8
194605.13,541698.48,48.37
194605.13,541608.48,53.19
194605.13,541518.48,58.13
194605.13,541428.48,57.69
194605.13,541338.48,51.03
194605.13,541248.48,46.47
194605.13,541158.48,49.11
194605.13,541068.48,54.54
194605.13,540978.48,60.04
194605.13,540888.48,66.72
194605.13,540798.48,75.81
194605.13,540708.48,86.31
194605.13,540618.48,98.14
194605.13,540528.48,113.36
194605.13,540438.48,130.1
194605.13,540348.48,145.46
194605.13,540258.48,159.43
194605.13,540168.48,171.49
194605.13,540078.48,182.78
194605.13,539988.48,193.83
194605.13,539898.48,200.96
194605.13,539808.48,201.14
194605.13,539718.48,196.88
194605.13,539628.48,192.44
194605.13,539538.48,187.51
194605.13,539448.48,186.37
194605.13,539358.48,188.11
194605.13,539268.48,186.24
194605.13,539178.48,185.71
194605.13,539088.48,188.54
194605.13,538998.48,189.75
194605.13,538908.48,193.78
194605.13,538818.48,204.98
194605.13,538728.48,222.34
194605.13,538638.48,244.03
194605.13,538548.48,268.44
194605.13,538458.48,295.43
194605.13,538368.48,322.77
194605.13,538278.48,344.76
194605.13,538188.48,365.79
194605.13,538098.48,387.19
194605.13,538008.48,400.17
194605.13,537918.48,396.71
194605.13,537828.48,385.97
194605.13,537738.48,386.8
194605.13,537648.48,401.65
194605.13,537558.48,420.55
194605.13,537468.48,436.53
194605.13,537378.48,438.46
194605.13,537288.48,421.84
194605.13,537198.48,398.98
194605.13,537108.48,383.72
194605.13,537018.48,378.15
194605.13,536928.48,370.28
194605.13,536838.48,348.87
194605.13,536748.48,318.57
194605.13,536658.48,290
194605.13,536568.48,266.81
194605.13,536478.48,246.99
194605.13,536388.48,228.06
194605.13,536298.48,211.83
194605.13,536208.48,198.2
194605.13,536118.48,183.99
194605.13,536028.48,170.09
194605.13,535938.48,156.85
194605.13,535848.48,140.06
194605.13,535758.48,118.84
194605.13,535668.48,105.06
194605.13,535578.48,115.22
194605.13,535488.48,142.62
194605.13,535398.48,166.76
194605.13,535308.48,183.49
194605.13,535218.48,193.06
194605.13,535128.48,196.78
194605.13,535038.48,198.41
194605.13,534948.48,203.97
194605.13,534858.48,211.41
194605.13,534768.48,207.48
194605.13,534678.48,191.95
194605.13,534588.48,175.4
194605.13,534498.48,163.56
194605.13,534408.48,152.6
194605.13,534318.48,138.87
194605.13,534228.48,122.97
194605.13,534138.48,108.43
194605.13,534048.48,102.78
194605.13,533958.48,100.81
194605.13,533868.48,90.15
194605.13,533778.48,75.54
194605.13,533688.48,61.92
194605.13,533598.48,52.59
194605.13,533508.48,46.27
194605.13,533418.48,38.59
194605.13,533328.48,31.55
194605.13,533238.48,28.81
194605.13,533148.48,28.52
194605.13,533058.48,28.49
194605.13,532968.48,28.16
194605.13,532878.48,27.66
194605.13,532788.48,27.53
194605.13,532698.48,27.75
194605.13,532608.48,27.94
194605.13,532518.48,28.35
194605.13,532428.48,28.8
194605.13,532338.48,28.95
194605.13,532248.48,28.93
194605.13,532158.48,28.96
194605.13,532068.48,29.18
194605.13,531978.48,29.65
194605.13,531888.48,30.03
194605.13,531798.48,29.94
194605.13,531708.48,29.85
194605.13,531618.48,30.04
194605.13,531528.48,30.06
194605.13,531438.48,30.56
194605.13,531348.48,32.01
194605.13,531258.48,32.29
194605.13,531168.48,31.53
194605.13,531078.48,32.07
194605.13,530988.48,34.49
194605.13,530898.48,39.39
194605.13,530808.48,43.57
194605.13,530718.48,42.64
194605.13,530628.48,39.26
194605.13,530538.48,37.36
194605.13,530448.48,36.95
194605.13,530358.48,37.02
194605.13,530268.48,36.99
194605.13,530178.48,37.06
194605.13,530088.48,37.61
194605.13,529998.48,38.66
194605.13,529908.48,40.42
194605.13,529818.48,43.46
194605.13,529728.48,47.59
194605.13,529638.48,51.61
194605.13,529548.48,55.27
194605.13,529458.48,59.56
194605.13,529368.48,64.31
194605.13,529278.48,65.74
194605.13,529188.48,63.25
194605.13,529098.48,62.57
194605.13,529008.48,64.56
194605.13,528918.48,67
194605.13,528828.48,70.46
194605.13,528738.48,77.32
194605.13,528648.48,87.01
194605.13,528558.48,94.27
194605.13,528468.48,97.87
194605.13,528378.48,99.87
194605.13,528288.48,97.99
194605.13,528198.48,93.18
194605.13,528108.48,88.96
194605.13,528018.48,86.59
194605.13,527928.48,86.57
194605.13,527838.48,85.89
194605.13,527748.48,82.6
194605.13,527658.48,79.4
194605.13,527568.48,77.84
194605.13,527478.48,76.84
194605.13,527388.48,73.96
194605.13,527298.48,69.29
194605.13,527208.48,64.83
194605.13,527118.48,62.21
194605.13,527028.48,61.57
194605.13,526938.48,62.68
194605.13,526848.48,64.4
194605.13,526758.48,65.6
194605.13,526668.48,65.58
194605.13,526578.48,63.56
194605.13,526488.48,60.65
194605.13,526398.48,58.03
194605.13,526308.48,56.71
194605.13,526218.48,57.14
194605.13,526128.48,58.15
194605.13,526038.48,58.34
194605.13,525948.48,58.13
194605.13,525858.48,57.59
194605.13,525768.48,56.93
194605.13,525678.48,56.84
194605.13,525588.48,57.53
194605.13,525498.48,58.08
194605.13,525408.48,57.58
194605.13,525318.48,55.79
194605.13,525228.48,53.49
194605.13,525138.48,52.53
194605.13,525048.48,52.85
194605.13,524958.48,52.26
194605.13,524868.48,50.13
194605.13,524778.48,47.9
194605.13,524688.48,46.01
194605.13,524598.48,45.41
194605.13,524508.48,47.22
194605.13,524418.48,52.49
194605.13,524328.48,58.13
194605.13,524238.48,59.52
194605.13,524148.48,57.42
194605.13,524058.48,54.41
194605.13,523968.48,52.05
194605.13,523878.48,50.09
194605.13,523788.48,47.59
194605.13,523698.48,46
194605.13,523608.48,45.83
194605.13,523518.48,46.54
194605.13,523428.48,48.24
194605.13,523338.48,51.79
194605.13,523248.48,54.59
194605.13,523158.48,53.22
194605.13,523068.48,49.42
194605.13,522978.48,45.88
194605.13,522888.48,43.75
194605.13,522798.48,43.62
194605.13,522708.48,46.17
194605.13,522618.48,50.37
194605.13,522528.48,53.7
194605.13,522438.48,53.37
194605.13,522348.48,49.19
194605.13,522258.48,44.88
194605.13,522168.48,42.29
194605.13,522078.48,41.68
194605.13,521988.48,42.69
194605.13,521898.48,44.36
194605.13,521808.48,46.24
194605.13,521718.48,48.82
194605.13,521628.48,51.4
194605.13,521538.48,51.16
194605.13,521448.48,49.08
194605.13,521358.48,48.76
194605.13,521268.48,48.41
194605.13,521178.48,45.36
194605.13,521088.48,42.06
194605.13,520998.48,41.53
194605.13,520908.48,43.07
194605.13,520818.48,46.23
194605.13,520728.48,48.96
194605.13,520638.48,48.66
194605.13,520548.48,46.32
194605.13,520458.48,44.1
194605.13,520368.48,42.68
194605.13,520278.48,42.89
194605.13,520188.48,44.67
194605.13,520098.48,45.7
194605.13,520008.48,44.74
194605.13,519918.48,44.82
194605.13,519828.48,47.23
194605.13,519738.48,48.69
194605.13,519648.48,48.03
194605.13,519558.48,47.97
194605.13,519468.48,48.79
194605.13,519378.48,49.53
194605.13,519288.48,49.7
194605.13,519198.48,49.58
194605.13,519108.48,49.29
194605.13,519018.48,48.87
194605.13,518928.48,48.51
194605.13,518838.48,48.28
194605.13,518748.48,48.36
194605.13,518658.48,49.33
194605.13,518568.48,51.23
194605.13,518478.48,53.26
194605.13,518388.48,54.77
194605.13,518298.48,56.22
194605.13,518208.48,58.28
194605.13,518118.48,61.49
194605.13,518028.48,66.97
194605.13,517938.48,75.6
194605.13,517848.48,88.91
194605.13,517758.48,107.79
194605.13,517668.48,132.2
194605.13,517578.48,159.98
194605.13,517488.48,169.83
194605.13,517398.48,151.18
194605.13,517308.48,127.21
194605.13,517218.48,106.65
194605.13,517128.48,93.14
194605.13,517038.48,91.11
194605.13,516948.48,93.26
194605.13,516858.48,90.4
194605.13,516768.48,80.6
194695.13,544488.48,38.36
194695.13,544398.48,40.06
194695.13,544308.48,46.23
194695.13,544218.48,54.45
194695.13,544128.48,64.08
194695.13,544038.48,75.58
194695.13,543948.48,90.86
194695.13,543858.48,111.71
194695.13,543768.48,134.24
194695.13,543678.48,145.38
194695.13,543588.48,139.19
194695.13,543498.48,122.31
194695.13,543408.48,100.62
194695.13,543318.48,77.65
194695.13,543228.48,57.91
194695.13,543138.48,43.64
194695.13,543048.48,34.72
194695.13,542958.48,30.17
194695.13,542868.48,28.12
194695.13,542778.48,27.05
194695.13,542688.48,26.75
194695.13,542598.48,28.45
194695.13,542508.48,34.16
194695.13,542418.48,44.09
194695.13,542328.48,53.77
194695.13,542238.48,58.4
194695.13,542148.48,58.01
194695.13,542058.48,56.18
194695.13,541968.48,56.27
194695.13,541878.48,57.58
194695.13,541788.48,57.58
194695.13,541698.48,57.59
194695.13,541608.48,61.23
194695.13,541518.48,66.23
194695.13,541428.48,65.52
194695.13,541338.48,56.14
194695.13,541248.48,48.52
194695.13,541158.48,50.85
194695.13,541068.48,56.91
194695.13,540978.48,63.14
194695.13,540888.48,71.01
194695.13,540798.48,82.03
194695.13,540708.48,95.11
194695.13,540618.48,108.45
194695.13,540528.48,124
194695.13,540438.48,141.59
194695.13,540348.48,157.16
194695.13,540258.48,170.45
194695.13,540168.48,181.33
194695.13,540078.48,190.32
194695.13,539988.48,196.81
194695.13,539898.48,193.74
194695.13,539808.48,182.92
194695.13,539718.48,172.91
194695.13,539628.48,167.26
194695.13,539538.48,164.94
194695.13,539448.48,165.29
194695.13,539358.48,167.17
194695.13,539268.48,166.53
194695.13,539178.48,167.75
194695.13,539088.48,172.49
194695.13,538998.48,179.45
194695.13,538908.48,194.7
194695.13,538818.48,216.93
194695.13,538728.48,238.15
194695.13,538638.48,257.76
194695.13,538548.48,278.96
194695.13,538458.48,300.4
194695.13,538368.48,322.31
194695.13,538278.48,346.53
194695.13,538188.48,374.24
194695.13,538098.48,394.91
194695.13,538008.48,395.13
194695.13,537918.48,379.42
194695.13,537828.48,368.45
194695.13,537738.48,377.48
194695.13,537648.48,399.74
194695.13,537558.48,421.11
194695.13,537468.48,435.4
194695.13,537378.48,432.52
194695.13,537288.48,409.78
194695.13,537198.48,380.34
194695.13,537108.48,358.99
194695.13,537018.48,351.81
194695.13,536928.48,347.25
194695.13,536838.48,330.08
194695.13,536748.48,305.23
194695.13,536658.48,282.75
194695.13,536568.48,265.24
194695.13,536478.48,251.56
194695.13,536388.48,241.09
194695.13,536298.48,235.2
194695.13,536208.48,228.31
194695.13,536118.48,208.42
194695.13,536028.48,179.7
194695.13,535938.48,152.74
194695.13,535848.48,129.09
194695.13,535758.48,109.33
194695.13,535668.48,103.6
194695.13,535578.48,122.02
194695.13,535488.48,147.77
194695.13,535398.48,159.46
194695.13,535308.48,162.26
194695.13,535218.48,162.37
194695.13,535128.48,163.84
194695.13,535038.48,167.87
194695.13,534948.48,175.88
194695.13,534858.48,186.45
194695.13,534768.48,189.87
194695.13,534678.48,181
194695.13,534588.48,165.08
194695.13,534498.48,149.71
194695.13,534408.48,135.38
194695.13,534318.48,119.68
194695.13,534228.48,104.19
194695.13,534138.48,91.04
194695.13,534048.48,86.73
194695.13,533958.48,88.13
194695.13,533868.48,82.14
194695.13,533778.48,71.16
194695.13,533688.48,60.9
194695.13,533598.48,54.11
194695.13,533508.48,49.3
194695.13,533418.48,41.58
194695.13,533328.48,32.84
194695.13,533238.48,29.01
194695.13,533148.48,28.41
194695.13,533058.48,28.04
194695.13,532968.48,27.7
194695.13,532878.48,27.97
194695.13,532788.48,28.38
194695.13,532698.48,28.01
194695.13,532608.48,27.58
194695.13,532518.48,27.93
194695.13,532428.48,28.36
194695.13,532338.48,28.35
194695.13,532248.48,28.4
194695.13,532158.48,28.67
194695.13,532068.48,29
194695.13,531978.48,29.33
194695.13,531888.48,29.59
194695.13,531798.48,29.42
194695.13,531708.48,29.34
194695.13,531618.48,29.76
194695.13,531528.48,30.25
194695.13,531438.48,31.59
194695.13,531348.48,34.53
194695.13,531258.48,35.02
194695.13,531168.48,32.38
194695.13,531078.48,31.77
194695.13,530988.48,33.29
194695.13,530898.48,35.73
194695.13,530808.48,37.77
194695.13,530718.48,37.6
194695.13,530628.48,36.32
194695.13,530538.48,35.79
194695.13,530448.48,35.88
194695.13,530358.48,36.07
194695.13,530268.48,36.3
194695.13,530178.48,36.83
194695.13,530088.48,37.88
194695.13,529998.48,39.51
194695.13,529908.48,41.76
194695.13,529818.48,44.76
194695.13,529728.48,47.82
194695.13,529638.48,49.66
194695.13,529548.48,50.72
194695.13,529458.48,52.38
194695.13,529368.48,54.39
194695.13,529278.48,55.1
194695.13,529188.48,55.31
194695.13,529098.48,57.96
194695.13,529008.48,62.72
194695.13,528918.48,67.83
194695.13,528828.48,74.78
194695.13,528738.48,85.75
194695.13,528648.48,96.55
194695.13,528558.48,99.8
194695.13,528468.48,97.38
194695.13,528378.48,95.11
194695.13,528288.48,89.94
194695.13,528198.48,82.22
194695.13,528108.48,77.4
194695.13,528018.48,76
194695.13,527928.48,76.98
194695.13,527838.48,77.59
194695.13,527748.48,75.63
194695.13,527658.48,72.59
194695.13,527568.48,70.48
194695.13,527478.48,68.91
194695.13,527388.48,66.15
194695.13,527298.48,63.09
194695.13,527208.48,60.8
194695.13,527118.48,59.7
194695.13,527028.48,60
194695.13,526938.48,62.01
194695.13,526848.48,64.4
194695.13,526758.48,65.69
194695.13,526668.48,65.57
194695.13,526578.48,63.52
194695.13,526488.48,60.73
194695.13,526398.48,58.29
194695.13,526308.48,56.98
194695.13,526218.48,57.19
194695.13,526128.48,57.89
194695.13,526038.48,57.91
194695.13,525948.48,57.59
194695.13,525858.48,56.91
194695.13,525768.48,56.04
194695.13,525678.48,55.64
194695.13,525588.48,55.86
194695.13,525498.48,56.32
194695.13,525408.48,56.72
194695.13,525318.48,56
194695.13,525228.48,53.53
194695.13,525138.48,51.36
194695.13,525048.48,50.55
194695.13,524958.48,50.1
194695.13,524868.48,49.23
194695.13,524778.48,47.8
194695.13,524688.48,46.08
194695.13,524598.48,45.12
194695.13,524508.48,46.04
194695.13,524418.48,49.99
194695.13,524328.48,55.22
194695.13,524238.48,57.88
194695.13,524148.48,56.96
194695.13,524058.48,53.92
194695.13,523968.48,51.99
194695.13,523878.48,50.86
194695.13,523788.48,48.17
194695.13,523698.48,45.95
194695.13,523608.48,44.72
194695.13,523518.48,44.47
194695.13,523428.48,46.42
194695.13,523338.48,50.71
194695.13,523248.48,54.64
194695.13,523158.48,54.56
194695.13,523068.48,51.08
194695.13,522978.48,47.17
194695.13,522888.48,44.11
194695.13,522798.48,42.92
194695.13,522708.48,44.68
194695.13,522618.48,48.48
194695.13,522528.48,51.97
194695.13,522438.48,52.31
194695.13,522348.48,49.16
194695.13,522258.48,45.7
194695.13,522168.48,43.03
194695.13,522078.48,41.12
194695.13,521988.48,40.9
194695.13,521898.48,42.59
194695.13,521808.48,44.59
194695.13,521718.48,46.04
194695.13,521628.48,47.32
194695.13,521538.48,47.19
194695.13,521448.48,46.18
194695.13,521358.48,46.51
194695.13,521268.48,46.43
194695.13,521178.48,44
194695.13,521088.48,41.29
194695.13,520998.48,41.51
194695.13,520908.48,44
194695.13,520818.48,46.72
194695.13,520728.48,47.84
194695.13,520638.48,47.05
194695.13,520548.48,45.4
194695.13,520458.48,43.58
194695.13,520368.48,42.22
194695.13,520278.48,42.14
194695.13,520188.48,43.12
194695.13,520098.48,43.52
194695.13,520008.48,43.12
194695.13,519918.48,44.23
194695.13,519828.48,46.85
194695.13,519738.48,48.17
194695.13,519648.48,47.69
194695.13,519558.48,47.67
194695.13,519468.48,48.02
194695.13,519378.48,48.15
194695.13,519288.48,48.18
194695.13,519198.48,48.03
194695.13,519108.48,47.58
194695.13,519018.48,47.09
194695.13,518928.48,46.75
194695.13,518838.48,46.52
194695.13,518748.48,47.05
194695.13,518658.48,48.63
194695.13,518568.48,50.65
194695.13,518478.48,52.13
194695.13,518388.48,52.81
194695.13,518298.48,53.18
194695.13,518208.48,54.07
194695.13,518118.48,56.5
194695.13,518028.48,61.56
194695.13,517938.48,69.72
194695.13,517848.48,82.53
194695.13,517758.48,101.67
194695.13,517668.48,127.52
194695.13,517578.48,155.63
194695.13,517488.48,163.53
194695.13,517398.48,142.89
194695.13,517308.48,119.31
194695.13,517218.48,100.83
194695.13,517128.48,87.24
194695.13,517038.48,81.59
194695.13,516948.48,82.2
194695.13,516858.48,81.87
194695.13,516768.48,75.04
194785.13,544488.48,40.62
194785.13,544398.48,42.56
194785.13,544308.48,48.43
194785.13,544218.48,53.98
194785.13,544128.48,60.1
194785.13,544038.48,68.53
194785.13,543948.48,80.74
194785.13,543858.48,99.27
194785.13,543768.48,120.16
194785.13,543678.48,130.61
194785.13,543588.48,125.81
194785.13,543498.48,112.26
194785.13,543408.48,95.34
194785.13,543318.48,77.86
194785.13,543228.48,61.94
194785.13,543138.48,48.33
194785.13,543048.48,38.02
194785.13,542958.48,32.25
194785.13,542868.48,29.7
194785.13,542778.48,28.23
194785.13,542688.48,27.19
194785.13,542598.48,27.91
194785.13,542508.48,32.23
194785.13,542418.48,40.17
194785.13,542328.48,47.27
194785.13,542238.48,49.88
194785.13,542148.48,50.24
194785.13,542058.48,52.16
194785.13,541968.48,57.5
194785.13,541878.48,63.84
194785.13,541788.48,67.37
194785.13,541698.48,68.77
194785.13,541608.48,73
194785.13,541518.48,78.24
194785.13,541428.48,75.49
194785.13,541338.48,61.71
194785.13,541248.48,50.48
194785.13,541158.48,52.02
194785.13,541068.48,57.98
194785.13,540978.48,64.79
194785.13,540888.48,74.39
194785.13,540798.48,87.78
194785.13,540708.48,103.11
194785.13,540618.48,118.68
194785.13,540528.48,136.95
194785.13,540438.48,156.8
194785.13,540348.48,172.33
194785.13,540258.48,184.46
194785.13,540168.48,193.13
194785.13,540078.48,196.26
194785.13,539988.48,195.39
194785.13,539898.48,184.66
194785.13,539808.48,166.86
194785.13,539718.48,153.03
194785.13,539628.48,146.66
194785.13,539538.48,146.27
